Simulation;Delay Seed;Termination Time (Total);Termination Time (Avg.);Message Count;Detection Count;Terminated;Disconnected Count
1;1652082125781;32;3.834108506108723;1238749;0;Yes;49246
Simulation;Delay Seed;Termination Time (Total);Termination Time (Avg.);Message Count;Detection Count;Terminated;Disconnected Count
1;1652082953308;32;3.834108506108723;1238749;0;Yes;49246
