Simulation;Delay Seed;Termination Time (Total);Termination Time (Avg.);Message Count;Detection Count;Terminated;Disconnected Count
1;1649850815537;20;0.07284364109726497;283183;0;Yes;73109
Simulation;Delay Seed;Termination Time (Total);Termination Time (Avg.);Message Count;Detection Count;Terminated;Disconnected Count
1;1651809213459;20;0.07284364109726497;283183;0;Yes;73109
Simulation;Delay Seed;Termination Time (Total);Termination Time (Avg.);Message Count;Detection Count;Terminated;Disconnected Count
1;1652069636501;20;0.07284364109726497;283183;0;Yes;73109
